verified_monthly_income,income_volatility,income_stability,foir,ltv,emi_to_income,existing_monthly_obligations,bank_balance_trend,income_sources,income_mismatch_percentage,document_confidence,identity_mismatch_flag,repayment_history_score,employment_stability,loan_amount,vehicle_price,tenure_months,risk_label
62522.082251,0.440063,0.559937,0.435149,0.580847,0.428991,9230.039321,0.365178,1.654579,0.000866,0.887068,0.0,0.839634,0.838559,215872.747271,358940.404749,48.0,0.434148
74675.844499,0.198858,0.801142,0.636151,0.721565,0.226545,8471.020978,0.083117,1.261189,0.298348,0.894152,0.0,0.936493,0.857352,75620.594724,342995.399305,60.0,0.388696
84707.465651,0.078992,0.921008,0.744695,0.67807,0.448579,30813.432148,0.317503,1.603731,0.306048,0.938298,0.0,0.456004,0.616261,88022.98044,359093.700793,36.0,0.571792
61920.320562,0.362994,0.637006,0.379,0.459279,0.151411,5286.043077,-0.245443,2.187359,0.181805,0.722533,0.0,0.404838,0.606144,101001.887291,441342.923026,36.0,0.434018
32171.015059,0.044666,0.955334,0.167081,0.638915,0.218754,4925.009864,0.269358,2.748995,0.224552,0.838569,0.0,0.441047,0.737975,267508.541353,148928.950912,48.0,0.392755
62106.002876,0.075687,0.924313,0.546268,0.958976,0.148607,2495.794626,0.226712,2.179148,0.134411,0.981624,0.0,0.588702,0.483898,154169.003361,115384.460719,48.0,0.543573
66785.705626,0.423946,0.576054,0.296072,0.736537,0.288142,19978.106104,-0.093121,1.109138,0.314269,0.977336,0.0,0.696933,0.467646,229858.064033,329450.502618,24.0,0.515935
85044.330126,0.065991,0.934009,0.469447,0.637518,0.345371,25946.206583,0.368117,2.540734,0.005841,0.533766,0.0,0.557311,0.423896,80559.41226,411501.799577,48.0,0.488836
52578.672413,0.207716,0.792284,0.153578,0.748767,0.323296,5835.554073,-0.083065,2.022609,0.071119,0.90403,0.0,0.721834,0.634439,275660.0441,430501.117058,24.0,0.335985
47811.453229,0.476714,0.523286,0.258912,1.001008,0.158276,11709.919819,-0.26148,2.332159,0.230318,0.587823,0.0,0.407599,0.482327,63859.205065,288493.43166,48.0,0.537094
73724.032616,0.360383,0.639617,0.182505,0.907731,0.208692,26140.028263,0.240001,1.058713,0.282488,0.63599,0.0,0.438323,0.827394,256061.569403,112369.41314,60.0,0.462136
19157.933313,0.42968,0.57032,0.202251,0.902664,0.415109,5165.901709,-0.219266,2.48156,0.000899,0.929345,0.0,0.407373,0.427589,183752.008753,466495.149009,36.0,0.560844
79311.389831,0.276432,0.723568,0.581433,0.67259,0.226195,13205.555741,0.204202,1.542516,0.02726,0.686404,0.0,0.701225,0.941165,120977.079093,417821.968173,24.0,0.479166
20169.482833,0.232547,0.767453,0.64915,0.612746,0.30252,64.293644,-0.15953,2.127613,0.106368,0.811359,0.0,0.678356,0.755015,227742.629791,404497.570439,36.0,0.496542
55991.943196,0.397987,0.602013,0.706058,0.415542,0.29871,14243.047742,0.185423,1.01919,0.117256,0.879465,0.0,0.625765,0.84285,164553.616757,166181.63662,36.0,0.478208
87088.879567,0.48628,0.51372,0.281886,0.428535,0.196386,29453.60662,-0.01086,2.791156,0.16046,0.87395,0.0,0.748462,0.703257,276653.331211,245627.541478,24.0,0.346224
87316.370605,0.118386,0.881614,0.304756,0.920531,0.351239,25683.337446,-0.07736,1.543912,0.026141,0.601356,0.0,0.867962,0.750825,112839.587449,149037.491894,60.0,0.371696
24055.25528,0.179144,0.820856,0.393746,0.701175,0.401319,870.039018,0.265318,1.60843,0.246647,0.801651,0.0,0.529012,0.913944,110430.091105,378686.10728,48.0,0.441348
18671.296319,0.14942,0.85058,0.213014,1.018863,0.402018,4152.150969,0.085085,1.189451,0.035668,0.896905,0.0,0.472872,0.437002,325526.39778,173361.015729,36.0,0.531323
42917.980786,0.315149,0.684851,0.47851,0.568233,0.388207,374.24793,-0.25487,2.804992,0.155201,0.564396,0.0,0.943047,0.897614,172726.963026,97932.454018,60.0,0.32823
84309.879415,0.216578,0.783422,0.422482,0.648774,0.260799,11936.365181,0.335813,1.549964,0.156104,0.574316,0.0,0.768464,0.770186,280074.656161,289534.476199,60.0,0.352377
35983.199058,0.068618,0.931382,0.675024,0.741779,0.328149,11545.82952,0.256392,2.978807,0.273671,0.679556,0.0,0.726711,0.690808,370310.185643,291005.167328,60.0,0.498143
16954.722583,0.298558,0.701442,0.626948,0.582606,0.386856,3198.91116,-0.049797,2.167978,0.081467,0.579812,1.0,0.548714,0.544692,241454.45196,412319.629082,24.0,0.834206
72303.729279,0.473901,0.526099,0.738732,0.652475,0.428618,28676.871448,-0.178402,1.473102,0.111302,0.869053,0.0,0.61527,0.754937,299173.980193,227706.502363,36.0,0.589472
29117.524868,0.494003,0.505997,0.419947,0.600884,0.281844,1051.228566,-0.137164,1.437618,0.184257,0.500342,0.0,0.950738,0.520879,104366.445511,381113.80573,48.0,0.359771
26078.401424,0.352348,0.647652,0.172098,0.742092,0.240414,756.603336,0.193177,2.324279,0.205106,0.668281,0.0,0.593562,0.985516,308999.688644,263484.72083,60.0,0.376118
28065.200322,0.484371,0.515629,0.703749,0.911545,0.193668,6611.601641,-0.177254,1.613646,0.240974,0.563674,0.0,0.837299,0.969273,382557.374349,244472.599457,24.0,0.492388
38866.26839,0.404403,0.595597,0.51577,0.467672,0.283741,5148.512373,-0.245535,1.69362,0.111832,0.818093,0.0,0.977848,0.892997,287808.354179,386300.097796,48.0,0.349514
34890.933042,0.12477,0.87523,0.266828,0.470222,0.120423,5386.282177,0.212809,2.938204,0.309593,0.746541,0.0,0.627228,0.727614,94485.710277,281385.485167,36.0,0.301966
20528.204217,0.422881,0.577119,0.307166,1.01858,0.144486,1396.781739,-0.037179,2.46397,0.191466,0.949062,0.0,0.455863,0.756418,268639.206765,282749.450325,24.0,0.488322
64022.638145,0.303659,0.696341,0.134811,0.615211,0.441551,10481.270698,0.087879,2.851147,0.189044,0.830299,0.0,0.57844,0.45755,193586.752969,310858.306086,60.0,0.378786
42062.169092,0.213803,0.786197,0.530313,0.79014,0.185893,432.999624,-0.180417,1.583623,0.028678,0.921885,0.0,0.585012,0.63848,226292.916121,357636.822993,24.0,0.487302
44064.533777,0.18551,0.81449,0.221279,0.429001,0.265114,4642.65355,0.285955,2.128493,0.052896,0.848235,0.0,0.458022,0.800885,334781.253517,253874.394206,36.0,0.346147
78059.787482,0.409203,0.590797,0.448084,0.963481,0.276692,27528.685472,0.033384,1.15791,0.315972,0.857153,0.0,0.701261,0.940273,332153.114485,364564.651942,36.0,0.467255
71789.156673,0.086439,0.913561,0.731907,0.925499,0.161641,12157.490791,0.391796,1.870786,0.349044,0.813613,0.0,0.900465,0.554732,369673.525149,463953.053497,24.0,0.485561
56727.315298,0.276027,0.723973,0.437797,0.996155,0.12408,15892.999704,0.111303,2.563371,0.039382,0.574821,0.0,0.739956,0.749606,388042.766001,122085.679088,24.0,0.458125
22574.283212,0.143046,0.856954,0.323515,0.667079,0.246404,4384.69145,0.126274,1.074931,0.096395,0.571926,0.0,0.765193,0.816197,73186.061044,453621.169844,48.0,0.372138
18696.823164,0.237609,0.762391,0.342086,0.619613,0.381905,2325.505614,0.289993,2.71647,0.239698,0.986248,0.0,0.536774,0.580288,312866.038163,405092.978081,48.0,0.43695
46257.954578,0.322777,0.677223,0.237404,0.93558,0.364512,14053.042541,0.307032,2.642035,0.180344,0.579486,0.0,0.586674,0.704077,106120.939146,437544.043215,24.0,0.439436
80638.541709,0.100363,0.899637,0.121496,0.432864,0.238924,6422.368675,-0.042154,1.928437,0.13893,0.961537,0.0,0.808705,0.545163,226187.491283,267363.441695,60.0,0.270545
41231.992623,0.081757,0.918243,0.586825,0.847753,0.214073,6375.549154,-0.185965,2.144516,0.337721,0.928556,0.0,0.788428,0.806617,151488.416951,251993.022528,24.0,0.508549
87535.37668,0.3411,0.6589,0.186004,0.51258,0.384285,7835.117607,0.125841,2.88601,0.249459,0.854684,0.0,0.565227,0.93729,349539.298851,272779.167934,36.0,0.359135
65789.711729,0.412155,0.587845,0.166503,0.732484,0.338577,22191.763193,-0.038039,2.294684,0.213168,0.649238,0.0,0.464863,0.438302,396042.728379,349049.793158,48.0,0.451294
68332.033168,0.446187,0.553813,0.197454,0.897558,0.416897,22014.662942,0.261655,2.200067,0.231186,0.840378,0.0,0.83277,0.79324,399139.493857,188959.034539,60.0,0.411759
70254.907181,0.291512,0.708488,0.63041,0.623059,0.355412,19286.886072,0.14682,1.95147,0.329234,0.679249,0.0,0.580117,0.501992,283588.992789,314464.178652,48.0,0.523924
24595.810477,0.129326,0.870674,0.595897,0.518994,0.344305,3302.060982,-0.23749,1.710567,0.260473,0.653543,0.0,0.872854,0.59879,148590.140038,203501.471093,24.0,0.43213
79979.502727,0.291787,0.708213,0.14629,0.978127,0.285158,27752.815615,-0.032832,1.596712,0.018922,0.92712,0.0,0.482419,0.520178,199125.227896,319149.506949,60.0,0.426965
79679.54575,0.090178,0.909822,0.316209,1.041316,0.223427,1848.998543,0.016437,1.418765,0.27074,0.788139,0.0,0.495061,0.871127,325115.835145,134350.502179,60.0,0.48029
45254.51103,0.482664,0.517336,0.124521,0.529619,0.243123,254.82125,-0.074451,2.666457,0.066702,0.838374,0.0,0.776012,0.549294,295798.414038,224626.905107,36.0,0.274514
52750.235901,0.153058,0.846942,0.129717,1.016501,0.270456,10978.134593,0.066882,1.86733,0.240373,0.566895,0.0,0.997683,0.694107,315039.297969,149251.073734,60.0,0.295168
31824.102249,0.49244,0.50756,0.114244,0.728012,0.160643,9052.176087,0.254489,1.750385,0.224112,0.885625,0.0,0.773881,0.756354,76306.527742,125407.649089,24.0,0.299701
23684.236975,0.222157,0.777843,0.26428,0.856214,0.187813,6496.491736,-0.293487,1.841743,0.035343,0.760155,0.0,0.773679,0.820436,202400.755602,457421.208501,24.0,0.342531
73857.004963,0.24887,0.75113,0.605673,0.940474,0.44113,10574.013943,-0.013171,1.320747,0.191849,0.955178,0.0,0.812922,0.688398,139731.79043,85354.748533,24.0,0.577651
77642.412395,0.334511,0.665489,0.158554,0.732608,0.358776,3145.774844,-0.120876,1.462321,0.346033,0.648011,0.0,0.678566,0.459885,119398.615041,96566.698387,48.0,0.407652
65757.489901,0.212998,0.787002,0.65331,0.97869,0.123192,3640.188467,0.153039,1.657322,0.313085,0.977545,0.0,0.560986,0.839841,186691.532113,223943.543559,24.0,0.539909
87173.244761,0.135917,0.864083,0.652937,0.919934,0.334119,27787.676747,-0.22086,2.39234,0.020526,0.971233,0.0,0.495637,0.649617,260855.103017,416951.209299,60.0,0.547206
43481.308434,0.179299,0.820701,0.544902,0.945049,0.441237,2272.425873,0.344279,1.225875,0.143949,0.522986,1.0,0.556968,0.588543,299553.180003,364730.146828,36.0,0.864455
88342.166816,0.334922,0.665078,0.440017,0.855377,0.15143,23382.87338,-0.125996,1.691499,0.236703,0.692438,0.0,0.90342,0.735007,395849.152419,102917.768396,36.0,0.425456
50196.670248,0.247917,0.752083,0.58843,0.608412,0.229195,5585.024698,0.054851,2.100991,0.132523,0.908552,0.0,0.447298,0.666513,254831.8764,116968.341915,60.0,0.502625
23903.013904,0.248687,0.751313,0.166718,0.66802,0.303853,1.622685,-0.236373,2.208407,0.216673,0.652299,0.0,0.705003,0.524111,288301.286065,479149.154597,48.0,0.401496
76244.151493,0.422159,0.577841,0.598821,0.789968,0.356497,11079.633796,0.016773,1.194874,0.230619,0.501098,0.0,0.613083,0.780197,331970.323319,310030.044312,48.0,0.567432
18433.358239,0.082078,0.917922,0.565956,0.869013,0.155297,4504.019774,-0.16872,2.860433,0.137514,0.728523,0.0,0.868852,0.830073,96640.354078,254077.544954,24.0,0.454117
48787.844772,0.329228,0.670772,0.187513,0.724239,0.29502,947.881582,0.354716,2.677632,0.169026,0.754166,0.0,0.952697,0.506321,256708.491139,386807.757932,36.0,0.300851
64314.135835,0.30308,0.69692,0.672904,0.672132,0.320968,17815.415284,-0.126233,1.79574,0.120001,0.647087,0.0,0.882878,0.482908,264858.31289,452303.479272,48.0,0.5366
56085.447852,0.156955,0.843045,0.459828,0.541273,0.189205,16026.630648,0.180628,2.842384,0.046435,0.855198,0.0,0.985108,0.506688,244447.102666,347488.522644,24.0,0.376772
57171.015859,0.291403,0.708597,0.56158,0.838258,0.414976,12209.506263,0.314234,1.844773,0.00447,0.553235,0.0,0.628522,0.431839,79245.62326,192130.873167,36.0,0.601337
66254.27465,0.073214,0.926786,0.609832,0.532601,0.298587,9505.697886,0.016816,2.232218,0.236434,0.780942,0.0,0.534584,0.788272,192221.465117,294587.367545,48.0,0.495294
18523.491096,0.190791,0.809209,0.612272,0.845347,0.438725,398.641772,0.220569,1.406174,0.304097,0.930222,0.0,0.665838,0.535329,275488.087979,378009.090364,48.0,0.591028
55996.135253,0.301693,0.698307,0.726788,0.591216,0.178551,15290.502957,-0.169116,1.34759,0.179846,0.688599,0.0,0.657105,0.733959,104222.620239,325274.144227,48.0,0.458793
49974.850366,0.468747,0.531253,0.703608,0.787972,0.375308,12501.042154,0.290198,1.60231,0.276468,0.77508,1.0,0.443728,0.824609,238634.322843,481934.841404,24.0,0.925036
73969.36795,0.079685,0.920315,0.362221,0.627112,0.411521,19626.572785,-0.068253,1.587149,0.332608,0.80914,0.0,0.684914,0.736801,315725.47729,352706.047622,24.0,0.444002
48425.043471,0.452248,0.547752,0.503736,1.023283,0.345242,6216.555474,0.341153,2.889975,0.135057,0.770119,0.0,0.569697,0.946802,339517.081842,237482.377708,60.0,0.542308
37232.547718,0.325764,0.674236,0.153525,0.462372,0.440637,11517.047453,0.073244,2.253866,0.073774,0.814757,0.0,0.527905,0.811243,344126.126433,166343.418552,60.0,0.378751
85481.333363,0.373445,0.626555,0.398496,0.615615,0.148882,1855.562824,0.25595,2.116168,0.201237,0.613823,0.0,0.555189,0.63282,274273.869973,261870.514548,24.0,0.425876
23872.932122,0.002949,0.997051,0.141104,0.884868,0.135021,8100.0977,-0.04961,2.005674,0.101443,0.842939,0.0,0.76394,0.56891,375074.899113,240193.701282,24.0,0.336985
55010.082286,0.068191,0.931809,0.618365,0.754721,0.436844,3170.242868,0.174102,2.828338,0.278256,0.864662,0.0,0.623878,0.969679,248198.22384,313129.293169,24.0,0.456846
57953.894621,0.197041,0.802959,0.155332,0.536534,0.364672,16828.358597,-0.151784,2.811256,0.298011,0.571228,0.0,0.510396,0.770131,145932.204471,128141.467692,24.0,0.417947
84927.739905,0.497157,0.502843,0.457282,0.588924,0.14223,3336.043201,0.207912,1.974381,0.115798,0.564108,0.0,0.793284,0.460027,270635.364232,458049.808154,48.0,0.421712
39625.955866,0.329711,0.670289,0.199057,0.76846,0.386541,15195.110453,-0.181952,1.62643,0.274981,0.8561,0.0,0.784503,0.566008,182225.239915,365423.675536,48.0,0.459951
49713.628206,0.179371,0.820629,0.458587,0.514251,0.320187,16739.433599,0.3011,1.280003,0.188516,0.631617,0.0,0.931801,0.445877,85635.98531,87824.723846,24.0,0.43211
58417.559045,0.3846,0.6154,0.123827,0.569401,0.415015,12610.647935,0.157736,1.297266,0.137374,0.945719,0.0,0.75376,0.914298,105519.628212,290471.731978,24.0,0.31238
52662.545225,0.331339,0.668661,0.624251,0.799123,0.174728,10830.298476,0.012354,1.35829,0.332049,0.829707,0.0,0.980641,0.841552,224391.161347,230694.126315,36.0,0.479812
32381.24307,0.132179,0.867821,0.534581,0.736625,0.381182,5026.774931,0.342531,2.763104,0.013967,0.824262,0.0,0.461935,0.981065,275412.773803,194868.032416,48.0,0.48989
57762.011387,0.18833,0.81167,0.481991,0.983847,0.145686,5812.854837,0.380872,1.445799,0.142045,0.908618,0.0,0.607019,0.875594,361638.460796,82771.028361,36.0,0.466639
32249.307452,0.257271,0.742729,0.197656,0.502282,0.318667,10538.494162,0.162777,1.829227,0.115579,0.556669,0.0,0.805138,0.687413,260868.905595,351848.878339,60.0,0.273608
18235.82485,0.286743,0.713257,0.509201,0.425474,0.308849,407.840606,-0.119218,1.360075,0.335383,0.799679,0.0,0.738163,0.411172,304646.081831,357932.926304,48.0,0.49498
31244.506342,0.303263,0.696737,0.413084,0.542586,0.255553,1783.588109,0.107852,2.53498,0.218124,0.755402,0.0,0.500633,0.811355,373599.661247,330544.012249,24.0,0.406636
43909.641206,0.054285,0.945715,0.658735,0.727834,0.258532,2626.87134,-0.232591,1.951738,0.215162,0.519518,0.0,0.870321,0.701998,99955.578235,282541.192747,36.0,0.493281
55446.448975,0.0006,0.9994,0.541064,0.680473,0.258826,19402.360381,0.18835,1.857913,0.328448,0.741062,0.0,0.861203,0.610311,333571.153224,461300.728171,24.0,0.433307
34088.852113,0.382929,0.617071,0.154481,0.78889,0.299431,3515.310285,-0.296171,2.487291,0.00249,0.76127,0.0,0.711857,0.625018,129842.356696,417800.604199,60.0,0.358311
26608.393542,0.325788,0.674212,0.655735,0.675315,0.240663,2932.889348,0.176424,2.509944,0.14463,0.891894,0.0,0.689481,0.622128,248669.861141,186586.611086,48.0,0.514586
73064.586318,0.199065,0.800935,0.66149,0.477406,0.195825,22887.02166,0.364472,1.200557,0.17792,0.893041,0.0,0.880512,0.768415,292751.911881,101862.174776,60.0,0.460627
15396.79751,0.045544,0.954456,0.70181,0.682995,0.141147,1365.82062,-0.243972,1.075511,0.134514,0.992224,0.0,0.768379,0.712603,301945.982781,330938.476802,36.0,0.466188
47922.903641,0.100854,0.899146,0.622541,0.585904,0.131091,11492.198161,0.06107,1.463342,0.059319,0.518031,0.0,0.543554,0.400172,113531.218689,498663.200407,60.0,0.476481
44635.733779,0.29304,0.70696,0.579002,0.444601,0.149755,5079.435576,0.280835,2.830018,0.121833,0.981644,0.0,0.565905,0.763818,126138.565649,470479.813141,24.0,0.409917
45535.096958,0.053232,0.946768,0.291264,1.01556,0.384971,17425.541198,0.313279,2.626295,0.201213,0.847096,0.0,0.979633,0.737901,321788.84553,398138.77972,60.0,0.420947
82239.286706,0.431012,0.568988,0.267583,0.648738,0.380256,7249.634017,0.190823,2.600323,0.144349,0.676548,0.0,0.721391,0.820491,149538.895074,200661.624812,60.0,0.407072
76580.601712,0.038014,0.961986,0.409761,0.6298,0.415124,8242.394131,0.362983,2.366215,0.318475,0.7495,0.0,0.5198,0.841257,356732.449459,166847.025575,36.0,0.485
77725.103247,0.178014,0.821986,0.177921,0.451017,0.435407,15316.970946,-0.295363,2.714179,0.335298,0.924005,0.0,0.622718,0.58925,365361.208134,450014.64439,48.0,0.376667
88829.601201,0.458003,0.541997,0.24436,0.774832,0.137869,28399.531219,0.034824,2.081536,0.175866,0.696858,0.0,0.811803,0.50488,392012.446381,373262.7186,60.0,0.381547
15631.395361,0.337052,0.662948,0.165486,0.635042,0.404408,1170.181525,-0.116006,1.538816,0.335484,0.671548,0.0,0.510348,0.654366,202491.600798,395922.22062,48.0,0.463538
35972.214891,0.089945,0.910055,0.47433,0.548568,0.152957,3884.266913,-0.134936,1.864438,0.133309,0.572922,0.0,0.975489,0.489729,333927.24293,154175.056197,60.0,0.311086
81995.280711,0.315326,0.684674,0.305223,0.716303,0.202821,28157.244417,-0.266603,1.19795,0.05717,0.607734,0.0,0.552574,0.903383,92742.641516,392729.152594,48.0,0.390587
57026.252611,0.465922,0.534078,0.112893,0.478804,0.406232,21969.171319,-0.160729,2.151789,0.227196,0.587269,0.0,0.868185,0.613065,288885.56565,284747.372608,60.0,0.373581
43580.324881,0.143262,0.856738,0.194151,0.508924,0.386547,5881.396864,0.141891,2.143275,0.297115,0.535672,0.0,0.4972,0.536931,167738.602176,202369.668174,48.0,0.416025
44659.149389,0.443846,0.556154,0.7102,0.886132,0.291909,8043.803351,-0.182877,2.708424,0.043764,0.617314,0.0,0.550988,0.846325,314911.510551,168440.026418,60.0,0.539588
19784.429969,0.439345,0.560655,0.117137,0.658058,0.372449,658.831026,-0.116283,1.310549,0.229191,0.942736,0.0,0.585622,0.548438,156619.59522,343121.887543,36.0,0.408684
27795.598821,0.017577,0.982423,0.694927,0.961757,0.274174,9682.855606,0.3544,2.097091,0.04729,0.974243,0.0,0.723573,0.754499,215224.762965,394542.87266,60.0,0.528807
62964.618653,0.154831,0.845169,0.450784,0.92306,0.265814,9212.56295,-0.118135,1.607146,3.2e-05,0.90769,0.0,0.908768,0.606331,219527.304783,83493.18645,60.0,0.466369
50780.030284,0.004566,0.995434,0.2904,0.55029,0.122382,7589.458946,-0.011785,2.121109,0.138163,0.581635,0.0,0.842271,0.633834,188641.740493,190451.715687,60.0,0.30697
53745.754639,0.39998,0.60002,0.551051,0.576712,0.333991,11435.898401,-0.111825,1.376001,0.023962,0.568312,0.0,0.466214,0.673206,213940.859083,374198.491138,60.0,0.480471
16454.654794,0.024816,0.975184,0.220859,0.466478,0.208834,4707.320936,0.208975,1.465621,0.052739,0.74679,0.0,0.605148,0.586946,331817.199658,499144.64739,60.0,0.343578
17380.284106,0.040112,0.959888,0.194957,0.573227,0.249499,3776.33217,-0.172877,2.791398,0.087528,0.690789,0.0,0.407569,0.984759,302992.057239,241615.117668,60.0,0.317447
89590.155687,0.09959,0.90041,0.161074,0.832905,0.188788,13944.634648,0.37285,2.87243,0.055514,0.864119,0.0,0.846835,0.729748,101528.114126,282116.429122,48.0,0.277387
81563.968203,0.431829,0.568171,0.173403,0.811391,0.227089,5460.229915,-0.10673,1.239299,0.2762,0.504465,0.0,0.425196,0.870085,221592.030779,330409.159251,48.0,0.461317
33654.16923,0.24996,0.75004,0.319974,1.030274,0.370655,808.404587,-0.051138,1.307837,0.187724,0.553696,0.0,0.692706,0.590044,249839.15037,350751.311465,48.0,0.515016
47903.917357,0.096483,0.903517,0.332809,0.487576,0.416559,9299.149312,0.00625,1.589429,0.243963,0.594888,0.0,0.511976,0.608599,309016.819442,195636.2744,36.0,0.387473
